ActionType,SubAction,Nationality,ID,ActionDate
Placements,New Family,Filipina,1015983,2022-09-20 08:26:37
Placements,New Family,Filipina,1015985,2022-09-20 08:31:30
Placements,New Family,Filipina,1015986,2022-09-20 09:50:54
Placements,New Family,Other,1015987,2022-09-20 09:53:08
Placements,Active Family,Filipina,1015988,2022-09-20 11:02:10
Placements,New Family,Other,1015989,2022-09-20 11:07:31
Placements,Active Family,Other,1015994,2022-09-20 15:41:33
Placements,New Family,Filipina,1015996,2022-09-20 16:54:26
Placements,Ex-MV,Filipina,1015998,2022-09-20 18:30:54
Placements,Active Family,African,1015999,2022-09-20 20:14:34
Placements,New Family,Other,1016001,2022-09-21 08:15:21
Placements,Active Family,African,1016002,2022-09-21 10:11:27
Placements,New Family,Ethiopian,1016005,2022-09-21 11:55:50
Placements,New Family,African,1016007,2022-09-21 12:17:34
Placements,New Family,Filipina,1016009,2022-09-21 12:53:30
Placements,New Family,Other,1016012,2022-09-21 14:15:02
Placements,New Family,Other,1016015,2022-09-21 16:31:40
Placements,Active Family,Other,1016016,2022-09-21 16:44:24
Placements,Active Family,Other,1016017,2022-09-21 17:39:29
Placements,Active Family,Other,1016021,2022-09-21 18:43:41
Placements,New Family,Filipina,1016024,2022-09-22 08:25:10
Placements,New Family,Filipina,1016026,2022-09-22 08:34:41
Placements,New Family,Other,1016028,2022-09-22 11:14:43
Placements,Ex-CC-Live-In,Other,1016029,2022-09-22 12:15:51
Placements,New Family,Filipina,1016032,2022-09-22 12:40:13
Placements,New Family,Other,1016033,2022-09-22 13:15:42
Placements,Ex-CC-Live-In,Other,1016035,2022-09-22 14:28:44
Placements,New Family,Filipina,1016037,2022-09-22 14:33:58
Placements,New Family,Filipina,1016038,2022-09-22 15:21:24
Placements,Ex-MV,Ethiopian,1016039,2022-09-22 15:26:01
Placements,New Family,Filipina,1016042,2022-09-23 08:33:36
Placements,New Family,African,1016044,2022-09-23 08:37:41
Placements,New Family,Filipina,1016046,2022-09-23 08:42:45
Placements,New Family,Filipina,1016047,2022-09-23 08:46:50
Placements,New Family,Filipina,1016048,2022-09-23 09:36:34
Placements,New Family,Filipina,1016053,2022-09-23 13:54:00
Placements,Active Family,Other,1016056,2022-09-23 16:24:19
Placements,Ex-MV,Filipina,1016065,2022-09-24 08:23:31
Placements,New Family,Filipina,1016068,2022-09-24 10:18:30
Placements,New Family,Other,1016073,2022-09-24 13:36:36
Placements,New Family,Filipina,1016074,2022-09-24 13:39:53
Placements,Ex-MV,Other,1016084,2022-09-24 19:29:19
Placements,New Family,Filipina,1016090,2022-09-25 12:25:26
Placements,Active Family,Other,1016098,2022-09-25 16:47:50
Placements,New Family,Other,1016099,2022-09-25 17:01:21
Placements,Ex-MV,Filipina,1016103,2022-09-25 19:48:12
Placements,New Family,Other,1016106,2022-09-26 09:39:56
Placements,New Family,Filipina,1016108,2022-09-26 13:25:28
Placements,New Family,Other,1016111,2022-09-26 14:01:53
Placements,New Family,Filipina,1016112,2022-09-26 14:25:27
Placements,New Family,Other,1016113,2022-09-26 14:43:25
Placements,Ex-MV,African,1016114,2022-09-26 15:41:45
Placements,Active Family,Other,1016115,2022-09-26 15:44:28
Placements,Ex-CC-Live-In,Other,1016117,2022-09-26 16:38:46
Placements,New Family,Filipina,1016119,2022-09-26 17:20:31
Placements,New Family,African,1016121,2022-09-26 18:06:09
Placements,New Family,Filipina,1016124,2022-09-26 19:40:58
Placements,New Family,Filipina,1016125,2022-09-26 21:55:03
Placements,New Family,Other,1016126,2022-09-26 21:57:28
Placements,New Family,Filipina,1016130,2022-09-27 09:46:44
Placements,New Family,Filipina,1016131,2022-09-27 11:10:03
Placements,New Family,Filipina,1016133,2022-09-27 12:48:28
Placements,New Family,Filipina,1016137,2022-09-27 17:03:55
Placements,New Family,African,1016138,2022-09-27 17:55:26
Placements,New Family,Ethiopian,1016143,2022-09-27 20:11:02
Placements,New Family,Filipina,1016144,2022-09-27 20:39:14
Placements,Ex-CC-Live-In,Other,1016145,2022-09-27 21:04:29
Placements,New Family,African,1016147,2022-09-28 08:27:28
Placements,Active Family,Other,1016149,2022-09-28 08:31:18
Placements,New Family,Filipina,1016150,2022-09-28 09:42:05
Placements,Active Family,Filipina,1016152,2022-09-28 11:38:56
Placements,Ex-MV,Other,1016153,2022-09-28 12:51:51
Placements,New Family,Filipina,1016162,2022-09-28 21:48:06
Placements,Active Family,Other,1016163,2022-09-29 08:19:29
Placements,New Family,Filipina,1016165,2022-09-29 10:56:16
Placements,New Family,Other,1016167,2022-09-29 11:13:17
Placements,New Family,Ethiopian,1016168,2022-09-29 11:21:35
Placements,New Family,Filipina,1016172,2022-09-29 12:49:17
Placements,New Family,Other,1016173,2022-09-29 13:31:13
Placements,New Family,African,1016174,2022-09-29 14:28:29
Placements,New Family,Filipina,1016176,2022-09-29 17:03:13
Placements,Active Family,Filipina,1016177,2022-09-29 17:27:59
Placements,New Family,Filipina,1016178,2022-09-29 21:36:41
Placements,New Family,African,1016183,2022-09-30 11:36:55
Placements,New Family,Other,1016184,2022-09-30 11:44:41
Placements,Switch to MV,African,1016185,2022-09-30 11:54:17
Placements,Ex-CC-Live-In,Ethiopian,1016186,2022-09-30 11:56:43
Placements,New Family,Ethiopian,1016187,2022-09-30 12:12:43
Placements,Switch to MV,Filipina,1016188,2022-09-30 12:14:21
Placements,Switch to MV,Ethiopian,1016189,2022-09-30 12:24:05
Placements,Ex-CC-Live-In,Ethiopian,1016190,2022-09-30 12:25:09
Placements,Switch to MV,African,1016192,2022-09-30 12:56:59
Placements,New Family,Filipina,1016193,2022-09-30 12:59:31
Placements,Switch to MV,Filipina,1016194,2022-09-30 13:02:35
Placements,Switch to MV,African,1016196,2022-09-30 13:29:30
Placements,Switch to MV,Filipina,1016197,2022-09-30 13:55:43
Placements,Switch to MV,Other,1016199,2022-09-30 14:38:41
Placements,Ex-CC-Live-In,Filipina,1016200,2022-09-30 14:43:48
Placements,Switch to MV,Filipina,1016201,2022-09-30 14:44:34
Placements,Switch to MV,Filipina,1016202,2022-09-30 15:36:42
Placements,Ex-CC-Live-In,Ethiopian,1016203,2022-09-30 15:37:34
Placements,Switch to MV,Ethiopian,1016204,2022-09-30 16:15:28
Placements,Switch to MV,Filipina,1016205,2022-09-30 16:31:58
Placements,Ex-MV,Filipina,1016206,2022-09-30 16:41:57
Placements,Switch to MV,Filipina,1016207,2022-09-30 17:01:46
Placements,New Family,Filipina,1016208,2022-09-30 17:19:49
Placements,Switch to MV,Filipina,1016209,2022-09-30 17:21:00
Placements,Switch to MV,Filipina,1016210,2022-09-30 17:24:09
Placements,Switch to MV,Ethiopian,1016212,2022-09-30 17:50:26
Placements,Ex-MV,Filipina,1016216,2022-09-30 18:54:05
Placements,Switch to MV,Ethiopian,1016217,2022-09-30 19:03:16
Placements,Switch to MV,African,1016218,2022-09-30 19:37:30
Placements,Switch to MV,Filipina,1016221,2022-09-30 22:02:45
Placements,Switch to MV,Filipina,1016222,2022-09-30 22:25:33
Placements,Ex-CC-Live-In,African,1016225,2022-10-01 08:18:24
Placements,Switch to MV,Filipina,1016228,2022-10-01 08:42:04
Placements,New Family,Filipina,1016230,2022-10-01 10:10:46
Placements,Switch to MV,Filipina,1016231,2022-10-01 11:05:25
Placements,Switch to MV,Filipina,1016232,2022-10-01 11:17:46
Placements,Switch to MV,Filipina,1016234,2022-10-01 12:33:27
Placements,New Family,Filipina,1016235,2022-10-01 12:49:15
Placements,Ex-MV,Other,1016237,2022-10-01 13:23:21
Placements,Ex-CC-Live-In,Ethiopian,1016239,2022-10-01 15:05:17
Placements,Ex-MV,Other,1016241,2022-10-01 15:41:58
Placements,New Family,Other,1016242,2022-10-01 16:02:35
Placements,New Family,Filipina,1016250,2022-10-01 18:45:11
Placements,Ex-CC-Live-In,Filipina,1016252,2022-10-01 19:53:48
Placements,Switch to MV,African,1016255,2022-10-01 20:11:16
Placements,Ex-CC-Live-In,Ethiopian,1016256,2022-10-01 21:44:45
Placements,New Family,African,1016258,2022-10-02 08:18:18
Placements,Ex-CC-Live-In,Ethiopian,1016259,2022-10-02 08:20:10
Placements,Active Family,Filipina,1016260,2022-10-02 10:20:52
Placements,New Family,Filipina,1016261,2022-10-02 10:31:28
Placements,New Family,Other,1016264,2022-10-02 12:14:10
Placements,Ex-CC-Live-In,Filipina,1016265,2022-10-02 12:19:20
Placements,Ex-CC-Live-In,Ethiopian,1016271,2022-10-02 14:35:53
Placements,New Family,Ethiopian,1016273,2022-10-02 17:39:57
Placements,Active Family,Other,1016276,2022-10-03 10:33:39
Placements,Ex-MV,Filipina,1016277,2022-10-03 11:17:14
Placements,Active Family,Ethiopian,1016278,2022-10-03 11:28:44
Placements,New Family,Filipina,1016279,2022-10-03 11:34:30
Placements,Active Family,African,1016281,2022-10-03 12:07:04
Placements,New Family,Filipina,1016282,2022-10-03 12:25:32
Placements,New Family,Filipina,1016283,2022-10-03 12:29:35
Placements,Ex-CC-Live-In,Ethiopian,1016285,2022-10-03 13:32:01
Placements,Ex-CC-Live-In,African,1016286,2022-10-03 14:06:04
Placements,Ex-CC-Live-In,Ethiopian,1016287,2022-10-03 14:09:01
Placements,Ex-CC-Live-In,Ethiopian,1016288,2022-10-03 14:32:25
Placements,Active Family,Filipina,1016293,2022-10-03 19:42:50
Placements,New Family,Filipina,1016294,2022-10-03 20:02:51
Placements,New Family,Other,1016295,2022-10-03 21:36:53
Placements,New Family,African,1016298,2022-10-04 10:23:48
Placements,New Family,Filipina,1016300,2022-10-04 11:39:52
Placements,Active Family,Filipina,1016301,2022-10-04 12:21:12
Placements,New Family,Filipina,1016302,2022-10-04 12:23:57
Placements,Ex-MV,Filipina,1016304,2022-10-04 13:39:23
Placements,Ex-MV,Ethiopian,1016307,2022-10-04 14:26:08
Placements,New Family,Other,1016308,2022-10-04 14:49:38
Placements,New Family,Filipina,1016309,2022-10-04 15:14:55
Placements,Ex-CC-Live-In,African,1016310,2022-10-04 15:24:41
Placements,New Family,Other,1016313,2022-10-04 16:31:58
Placements,Active Family,Other,1016316,2022-10-04 20:43:43
Placements,New Family,Filipina,1016317,2022-10-04 20:47:17
Placements,New Family,Filipina,1016319,2022-10-04 21:28:46
Placements,New Family,Filipina,1016320,2022-10-04 21:32:18
Placements,Ex-CC-Live-In,African,1016325,2022-10-05 08:21:09
Placements,New Family,African,1016326,2022-10-05 09:54:54
Placements,Active Family,Filipina,1016327,2022-10-05 10:19:06
Placements,New Family,Filipina,1016329,2022-10-05 11:06:22
Placements,New Family,Filipina,1016332,2022-10-05 12:24:22
Placements,New Family,Other,1016333,2022-10-05 12:30:18
Placements,Ex-CC-Live-In,Filipina,1016334,2022-10-05 12:35:53
Placements,New Family,African,1016336,2022-10-05 13:21:15
Placements,New Family,Filipina,1016338,2022-10-05 14:30:13
Placements,New Family,Filipina,1016340,2022-10-05 15:52:48
Placements,Ex-CC-Live-In,Ethiopian,1016341,2022-10-05 15:56:57
Placements,New Family,Filipina,1016343,2022-10-05 17:48:37
Placements,New Family,Other,1016344,2022-10-05 20:13:53
Placements,Active Family,Ethiopian,1016345,2022-10-05 20:18:54
Placements,Ex-MV,Filipina,1016347,2022-10-05 20:48:26
Placements,New Family,Filipina,1016348,2022-10-06 08:24:09
Placements,New Family,African,1016349,2022-10-06 08:30:28
Placements,New Family,Other,1016352,2022-10-06 10:31:21
Placements,New Family,Ethiopian,1016353,2022-10-06 10:32:10
Placements,New Family,Filipina,1016354,2022-10-06 10:44:24
Placements,Ex-CC-Live-In,Filipina,1016355,2022-10-06 10:48:06
Placements,Ex-CC-Live-In,African,1016356,2022-10-06 11:12:11
Placements,New Family,Filipina,1016357,2022-10-06 11:13:19
Placements,New Family,Other,1016362,2022-10-06 12:20:37
Placements,Ex-CC-Live-In,Filipina,1016363,2022-10-06 12:23:57
Placements,Ex-CC-Live-In,Other,1016365,2022-10-06 13:40:54
Placements,New Family,Ethiopian,1016369,2022-10-06 19:29:43
Placements,New Family,Other,1016374,2022-10-07 08:27:52
Placements,Ex-MV,Filipina,1016375,2022-10-07 09:40:59
Placements,New Family,Ethiopian,1016376,2022-10-07 11:05:16
Placements,New Family,Other,1016377,2022-10-07 11:20:42
Placements,New Family,Filipina,1016379,2022-10-07 12:26:50
Placements,New Family,Filipina,1016381,2022-10-07 13:29:24
Placements,Ex-CC-Live-In,Ethiopian,1016382,2022-10-07 13:46:03
Placements,New Family,African,1016383,2022-10-07 14:11:39
Placements,Ex-CC-Live-In,Ethiopian,1016385,2022-10-07 14:49:20
Placements,New Family,Other,1016397,2022-10-08 09:14:33
Placements,New Family,Filipina,1016402,2022-10-08 10:38:43
Placements,Ex-CC-Live-In,Filipina,1016406,2022-10-08 12:21:26
Placements,New Family,Other,1016407,2022-10-08 13:14:35
Placements,New Family,Filipina,1016408,2022-10-08 13:17:03
Placements,New Family,Other,1016409,2022-10-08 13:45:10
Placements,Ex-MV,African,1016410,2022-10-08 15:44:43
Placements,New Family,Filipina,1016414,2022-10-08 17:43:47
Placements,New Family,Filipina,1016415,2022-10-08 20:24:12
Placements,New Family,Filipina,1016416,2022-10-09 08:21:39
Placements,New Family,Other,1016419,2022-10-09 09:59:38
Placements,New Family,Other,1016420,2022-10-09 11:12:09
Placements,New Family,Filipina,1016425,2022-10-09 16:05:46
Placements,New Family,Filipina,1016432,2022-10-09 18:38:31
Placements,New Family,Filipina,1016434,2022-10-09 21:10:32
Placements,New Family,Other,1016435,2022-10-09 21:35:01
Placements,New Family,Other,1016436,2022-10-10 08:44:02
Placements,Ex-CC-Live-In,Other,1016437,2022-10-10 08:56:49
Placements,Ex-MV,Filipina,1016438,2022-10-10 09:10:16
Placements,Ex-MV,Filipina,1016441,2022-10-10 10:16:22
Placements,Ex-CC-Live-In,Filipina,1016442,2022-10-10 11:30:52
Placements,New Family,African,1016446,2022-10-10 12:47:12
Placements,New Family,Filipina,1016447,2022-10-10 12:51:28
Placements,New Family,African,1016452,2022-10-10 18:04:58
Placements,Ex-CC-Live-In,African,1016454,2022-10-10 21:01:04
Placements,Ex-CC-Live-In,Other,1016457,2022-10-11 08:15:50
Placements,Active Family,Other,1016458,2022-10-11 10:26:21
Placements,New Family,Filipina,1016459,2022-10-11 10:48:19
Placements,Switch to MV,Ethiopian,1016468,2022-10-11 18:13:56
Placements,New Family,Filipina,1016469,2022-10-11 19:34:17
Placements,Ex-CC-Live-In,Filipina,1016470,2022-10-11 20:17:24
Placements,New Family,Filipina,1016471,2022-10-11 21:58:48
Placements,New Family,Ethiopian,1016474,2022-10-12 08:03:28
Placements,New Family,Filipina,1016475,2022-10-12 10:39:12
Placements,Active Family,Filipina,1016476,2022-10-12 11:26:46
Placements,New Family,Filipina,1016478,2022-10-12 12:47:35
Placements,New Family,Other,1016479,2022-10-12 12:55:11
Placements,Ex-MV,Other,1016485,2022-10-12 18:05:17
Placements,New Family,African,1016487,2022-10-12 19:11:10
Placements,New Family,Filipina,1016488,2022-10-12 19:53:03
Placements,New Family,African,1016490,2022-10-13 09:27:35
Placements,Ex-MV,African,1016492,2022-10-13 11:47:41
Placements,Active Family,Filipina,1016496,2022-10-13 14:57:34
Placements,New Family,Filipina,1016498,2022-10-13 15:51:49
Placements,New Family,Filipina,1016500,2022-10-13 16:54:33
Placements,Active Family,Other,1016504,2022-10-13 20:14:46
Placements,New Family,Filipina,1016511,2022-10-14 09:45:19
Placements,Active Family,Filipina,1016513,2022-10-14 10:44:22
Placements,Ex-MV,Filipina,1016514,2022-10-14 10:46:47
Placements,New Family,Filipina,1016515,2022-10-14 10:50:37
Placements,New Family,Filipina,1016517,2022-10-14 12:07:02
Placements,New Family,African,1016521,2022-10-14 15:25:26
Placements,Ex-CC-Live-In,Filipina,1016525,2022-10-14 17:19:01
Placements,New Family,Other,1016526,2022-10-14 17:26:21
Placements,New Family,Other,1016529,2022-10-14 19:22:31
Placements,New Family,Filipina,1016534,2022-10-15 11:55:28
Placements,Ex-MV,Other,1016535,2022-10-15 12:41:50
Placements,Ex-MV,Filipina,1016536,2022-10-15 14:14:54
Placements,New Family,Filipina,1016543,2022-10-15 19:45:34
Placements,Ex-MV,Other,1016544,2022-10-15 19:47:39
Placements,Ex-CC-Live-In,Filipina,1016547,2022-10-16 10:57:23
Placements,New Family,African,1016548,2022-10-16 11:18:04
Placements,New Family,Other,1016550,2022-10-16 13:14:19
Placements,Active Family,Filipina,1016551,2022-10-16 14:14:26
Placements,New Family,Other,1016552,2022-10-16 14:58:41
Placements,Ex-CC-Live-In,Filipina,1016555,2022-10-16 17:45:06
Placements,Ex-MV,Filipina,1016557,2022-10-16 18:18:46
Placements,Ex-MV,Filipina,1016563,2022-10-17 08:58:07
Placements,New Family,Filipina,1016564,2022-10-17 09:07:27
Placements,New Family,Other,1016566,2022-10-17 10:37:26
Placements,Ex-MV,Other,1016567,2022-10-17 10:50:17
Placements,New Family,Filipina,1016568,2022-10-17 11:01:44
Placements,New Family,Other,1016572,2022-10-17 14:10:08
Placements,New Family,Filipina,1016573,2022-10-17 14:16:02
Placements,New Family,Other,1016574,2022-10-17 15:19:00
Placements,New Family,Filipina,1016575,2022-10-17 16:53:38
Placements,New Family,Filipina,1016577,2022-10-17 18:36:31
Placements,New Family,Other,1016579,2022-10-17 20:25:13
Placements,Ex-CC-Live-In,Ethiopian,1016581,2022-10-18 10:11:02
Placements,New Family,Filipina,1016583,2022-10-18 11:18:30
Placements,New Family,Filipina,1016584,2022-10-18 11:58:08
Placements,New Family,Filipina,1016585,2022-10-18 12:01:26
Placements,New Family,Other,1016586,2022-10-18 12:03:40
Placements,Ex-CC-Live-In,Other,1016587,2022-10-18 12:57:49
Placements,Ex-MV,Ethiopian,1016588,2022-10-18 13:48:33
Placements,New Family,Filipina,1016589,2022-10-18 14:42:02
Placements,Ex-CC-Live-In,Filipina,1016590,2022-10-18 15:11:23
Placements,Active Family,Filipina,1016591,2022-10-18 15:12:16
Placements,New Family,Other,1016592,2022-10-18 15:36:38
Placements,New Family,Other,1016593,2022-10-18 15:44:39
Placements,New Family,African,1016594,2022-10-18 16:10:53
Placements,New Family,Other,1016595,2022-10-18 16:37:46
Placements,Ex-MV,African,1016597,2022-10-18 18:37:59
Placements,New Family,Filipina,1016601,2022-10-18 21:07:34
Placements,New Family,Other,1016602,2022-10-19 08:23:09
Placements,Ex-MV,Filipina,1016604,2022-10-19 11:01:55
Placements,New Family,Filipina,1016609,2022-10-19 13:46:18
Placements,New Family,Other,1016610,2022-10-19 15:47:39
Placements,New Family,Other,1016614,2022-10-19 18:57:10
Placements,New Family,African,1016616,2022-10-19 19:52:42
Placements,New Family,Filipina,1016619,2022-10-19 20:10:02
Placements,New Family,African,1016631,2022-10-20 10:35:11
Placements,New Family,Other,1016632,2022-10-20 11:02:39
Placements,New Family,Filipina,1016633,2022-10-20 11:26:58
Placements,New Family,Filipina,1016634,2022-10-20 11:58:47
Placements,New Family,Other,1016643,2022-10-20 16:01:34
Placements,New Family,Filipina,1016644,2022-10-20 16:14:53
Placements,New Family,African,1016645,2022-10-20 16:18:22
Placements,Ex-MV,Other,1016647,2022-10-20 16:53:44
Placements,Ex-MV,Filipina,1016648,2022-10-20 18:31:45
Placements,New Family,Other,1016649,2022-10-20 20:53:04
Placements,New Family,Filipina,1016650,2022-10-21 08:30:36
Placements,New Family,Other,1016651,2022-10-21 08:32:52
